,States,Regions,latitude,longitude,Dates,Month,Year,Usage
9194,Pondy,SR,11.93499371,79.83000037,10/10/2019,Oct,2019,6.5
9195,Bihar,ER,25.78541445,87.4799727,10/10/2019,Oct,2019,76.2
9196,Jharkhand,ER,23.80039349,86.41998572,10/10/2019,Oct,2019,23.2
9197,Odisha,ER,19.82042971,85.90001746,10/10/2019,Oct,2019,73.3
9198,West Bengal,ER,22.58039044,88.32994665,10/10/2019,Oct,2019,111.0
9199,Sikkim,ER,27.3333303,88.6166475,10/10/2019,Oct,2019,1.1
9200,Arunachal Pradesh,NER,27.10039878,93.61660071,10/10/2019,Oct,2019,2.3
9201,Assam,NER,26.7499809,94.21666744,10/10/2019,Oct,2019,22.2
9202,Manipur,NER,24.79997072,93.95001705,10/10/2019,Oct,2019,3.0
9203,Meghalaya,NER,25.57049217,91.8800142,10/10/2019,Oct,2019,6.4
9204,Mizoram,NER,23.71039899,92.72001461,10/10/2019,Oct,2019,1.8
9205,Nagaland,NER,25.6669979,94.11657019,10/10/2019,Oct,2019,2.1
9206,Tripura,NER,23.83540428,91.27999914,10/10/2019,Oct,2019,4.0
9207,Punjab,NR,31.51997398,75.98000281,11/10/2019,Oct,2019,156.3
9208,Haryana,NR,28.45000633,77.01999101,11/10/2019,Oct,2019,152.5
9209,Rajasthan,NR,26.44999921,74.63998124,11/10/2019,Oct,2019,215.5
9210,Delhi,NR,28.6699929,77.23000403,11/10/2019,Oct,2019,110.5
9211,UP,NR,27.59998069,78.05000565,11/10/2019,Oct,2019,399.9
9212,Uttarakhand,NR,30.32040895,78.05000565,11/10/2019,Oct,2019,42.9
9213,HP,NR,31.10002545,77.16659704,11/10/2019,Oct,2019,27.7
9214,J&K,NR,33.45,76.24,11/10/2019,Oct,2019,46.6
9215,Chandigarh,NR,30.71999697,76.78000565,11/10/2019,Oct,2019,5.1
9216,Chhattisgarh,WR,22.09042035,82.15998734,11/10/2019,Oct,2019,91.9
9217,Gujarat,WR,22.2587,71.1924,11/10/2019,Oct,2019,378.4
9218,MP,WR,21.30039105,76.13001949,11/10/2019,Oct,2019,200.3
9219,Maharashtra,WR,19.25023195,73.16017493,11/10/2019,Oct,2019,499.8
9220,Goa,WR,15.491997,73.81800065,11/10/2019,Oct,2019,11.5
9221,DNH,WR,20.26657819,73.01661779999998,11/10/2019,Oct,2019,18.0
9222,Andhra Pradesh,SR,14.7504291,78.57002559,11/10/2019,Oct,2019,193.3
9223,Telangana,SR,18.1124,79.0193,11/10/2019,Oct,2019,167.1
9224,Karnataka,SR,12.57038129,76.91999711,11/10/2019,Oct,2019,219.6
9225,Kerala,SR,8.900372741,76.56999263,11/10/2019,Oct,2019,85.3
9226,Tamil Nadu,SR,12.92038576,79.15004187,11/10/2019,Oct,2019,341.5
9227,Pondy,SR,11.93499371,79.83000037,11/10/2019,Oct,2019,9.0
9228,Bihar,ER,25.78541445,87.4799727,11/10/2019,Oct,2019,104.2
9229,Jharkhand,ER,23.80039349,86.41998572,11/10/2019,Oct,2019,26.5
9230,Odisha,ER,19.82042971,85.90001746,11/10/2019,Oct,2019,91.0
9231,West Bengal,ER,22.58039044,88.32994665,11/10/2019,Oct,2019,174.5
9232,Sikkim,ER,27.3333303,88.6166475,11/10/2019,Oct,2019,1.1
9233,Arunachal Pradesh,NER,27.10039878,93.61660071,11/10/2019,Oct,2019,1.8
9234,Assam,NER,26.7499809,94.21666744,11/10/2019,Oct,2019,19.0
9235,Manipur,NER,24.79997072,93.95001705,11/10/2019,Oct,2019,2.1
9236,Meghalaya,NER,25.57049217,91.8800142,11/10/2019,Oct,2019,4.7
9237,Mizoram,NER,23.71039899,92.72001461,11/10/2019,Oct,2019,1.7
9238,Nagaland,NER,25.6669979,94.11657019,11/10/2019,Oct,2019,1.8
9239,Tripura,NER,23.83540428,91.27999914,11/10/2019,Oct,2019,4.6
9240,Punjab,NR,31.51997398,75.98000281,12/10/2019,Oct,2019,151.4
9241,Haryana,NR,28.45000633,77.01999101,12/10/2019,Oct,2019,152.1
9242,Rajasthan,NR,26.44999921,74.63998124,12/10/2019,Oct,2019,212.5
9243,Delhi,NR,28.6699929,77.23000403,12/10/2019,Oct,2019,106.0
9244,UP,NR,27.59998069,78.05000565,12/10/2019,Oct,2019,405.6
9245,Uttarakhand,NR,30.32040895,78.05000565,12/10/2019,Oct,2019,43.0
9246,HP,NR,31.10002545,77.16659704,12/10/2019,Oct,2019,28.0
9247,J&K,NR,33.45,76.24,12/10/2019,Oct,2019,46.5
9248,Chandigarh,NR,30.71999697,76.78000565,12/10/2019,Oct,2019,4.8
9249,Chhattisgarh,WR,22.09042035,82.15998734,12/10/2019,Oct,2019,90.3
9250,Gujarat,WR,22.2587,71.1924,12/10/2019,Oct,2019,378.9
9251,MP,WR,21.30039105,76.13001949,12/10/2019,Oct,2019,208.4
9252,Maharashtra,WR,19.25023195,73.16017493,12/10/2019,Oct,2019,500.6
9253,Goa,WR,15.491997,73.81800065,12/10/2019,Oct,2019,11.5
9254,DNH,WR,20.26657819,73.01661779999998,12/10/2019,Oct,2019,18.2
9255,Andhra Pradesh,SR,14.7504291,78.57002559,12/10/2019,Oct,2019,197.0
9256,Telangana,SR,18.1124,79.0193,12/10/2019,Oct,2019,169.7
9257,Karnataka,SR,12.57038129,76.91999711,12/10/2019,Oct,2019,223.6
9258,Kerala,SR,8.900372741,76.56999263,12/10/2019,Oct,2019,85.1
9259,Tamil Nadu,SR,12.92038576,79.15004187,12/10/2019,Oct,2019,344.4
9260,Pondy,SR,11.93499371,79.83000037,12/10/2019,Oct,2019,8.9
9261,Bihar,ER,25.78541445,87.4799727,12/10/2019,Oct,2019,100.3
9262,Jharkhand,ER,23.80039349,86.41998572,12/10/2019,Oct,2019,23.7
9263,Odisha,ER,19.82042971,85.90001746,12/10/2019,Oct,2019,81.6
9264,West Bengal,ER,22.58039044,88.32994665,12/10/2019,Oct,2019,157.1
9265,Sikkim,ER,27.3333303,88.6166475,12/10/2019,Oct,2019,1.2
9266,Arunachal Pradesh,NER,27.10039878,93.61660071,12/10/2019,Oct,2019,2.1
9267,Assam,NER,26.7499809,94.21666744,12/10/2019,Oct,2019,21.5
9268,Manipur,NER,24.79997072,93.95001705,12/10/2019,Oct,2019,2.4
9269,Meghalaya,NER,25.57049217,91.8800142,12/10/2019,Oct,2019,5.1
9270,Mizoram,NER,23.71039899,92.72001461,12/10/2019,Oct,2019,1.9
9271,Nagaland,NER,25.6669979,94.11657019,12/10/2019,Oct,2019,1.9
9272,Tripura,NER,23.83540428,91.27999914,12/10/2019,Oct,2019,4.0
9273,Punjab,NR,31.51997398,75.98000281,13/10/2019,Oct,2019,153.8
9274,Haryana,NR,28.45000633,77.01999101,13/10/2019,Oct,2019,150.7
9275,Rajasthan,NR,26.44999921,74.63998124,13/10/2019,Oct,2019,221.5
9276,Delhi,NR,28.6699929,77.23000403,13/10/2019,Oct,2019,102.7
9277,UP,NR,27.59998069,78.05000565,13/10/2019,Oct,2019,401.4
9278,Uttarakhand,NR,30.32040895,78.05000565,13/10/2019,Oct,2019,41.7
9279,HP,NR,31.10002545,77.16659704,13/10/2019,Oct,2019,29.6
9280,J&K,NR,33.45,76.24,13/10/2019,Oct,2019,45.9
9281,Chandigarh,NR,30.71999697,76.78000565,13/10/2019,Oct,2019,4.8
9282,Chhattisgarh,WR,22.09042035,82.15998734,13/10/2019,Oct,2019,87.4
9283,Gujarat,WR,22.2587,71.1924,13/10/2019,Oct,2019,376.5
9284,MP,WR,21.30039105,76.13001949,13/10/2019,Oct,2019,213.9
9285,Maharashtra,WR,19.25023195,73.16017493,13/10/2019,Oct,2019,497.9
9286,Goa,WR,15.491997,73.81800065,13/10/2019,Oct,2019,11.5
9287,DNH,WR,20.26657819,73.01661779999998,13/10/2019,Oct,2019,18.1
9288,Andhra Pradesh,SR,14.7504291,78.57002559,13/10/2019,Oct,2019,196.7
9289,Telangana,SR,18.1124,79.0193,13/10/2019,Oct,2019,170.1
9290,Karnataka,SR,12.57038129,76.91999711,13/10/2019,Oct,2019,225.7
9291,Kerala,SR,8.900372741,76.56999263,13/10/2019,Oct,2019,84.6
9292,Tamil Nadu,SR,12.92038576,79.15004187,13/10/2019,Oct,2019,339.4
9293,Pondy,SR,11.93499371,79.83000037,13/10/2019,Oct,2019,9.4
9294,Bihar,ER,25.78541445,87.4799727,13/10/2019,Oct,2019,100.2
9295,Jharkhand,ER,23.80039349,86.41998572,13/10/2019,Oct,2019,25.5
9296,Odisha,ER,19.82042971,85.90001746,13/10/2019,Oct,2019,81.0
9297,West Bengal,ER,22.58039044,88.32994665,13/10/2019,Oct,2019,166.7
9298,Sikkim,ER,27.3333303,88.6166475,13/10/2019,Oct,2019,1.1
9299,Arunachal Pradesh,NER,27.10039878,93.61660071,13/10/2019,Oct,2019,2.1
9300,Assam,NER,26.7499809,94.21666744,13/10/2019,Oct,2019,23.8
9301,Manipur,NER,24.79997072,93.95001705,13/10/2019,Oct,2019,2.4
9302,Meghalaya,NER,25.57049217,91.8800142,13/10/2019,Oct,2019,5.1
9303,Mizoram,NER,23.71039899,92.72001461,13/10/2019,Oct,2019,1.7
9304,Nagaland,NER,25.6669979,94.11657019,13/10/2019,Oct,2019,2.2
9305,Tripura,NER,23.83540428,91.27999914,13/10/2019,Oct,2019,4.2
9306,Punjab,NR,31.51997398,75.98000281,14/10/2019,Oct,2019,151.1
9307,Haryana,NR,28.45000633,77.01999101,14/10/2019,Oct,2019,151.4
9308,Rajasthan,NR,26.44999921,74.63998124,14/10/2019,Oct,2019,211.8
9309,Delhi,NR,28.6699929,77.23000403,14/10/2019,Oct,2019,101.8
9310,UP,NR,27.59998069,78.05000565,14/10/2019,Oct,2019,404.7
9311,Uttarakhand,NR,30.32040895,78.05000565,14/10/2019,Oct,2019,40.7
9312,HP,NR,31.10002545,77.16659704,14/10/2019,Oct,2019,28.2
9313,J&K,NR,33.45,76.24,14/10/2019,Oct,2019,46.0
9314,Chandigarh,NR,30.71999697,76.78000565,14/10/2019,Oct,2019,4.6
9315,Chhattisgarh,WR,22.09042035,82.15998734,14/10/2019,Oct,2019,90.4
9316,Gujarat,WR,22.2587,71.1924,14/10/2019,Oct,2019,377.8
9317,MP,WR,21.30039105,76.13001949,14/10/2019,Oct,2019,215.3
9318,Maharashtra,WR,19.25023195,73.16017493,14/10/2019,Oct,2019,495.2
9319,Goa,WR,15.491997,73.81800065,14/10/2019,Oct,2019,11.5
9320,DNH,WR,20.26657819,73.01661779999998,14/10/2019,Oct,2019,18.2
9321,Andhra Pradesh,SR,14.7504291,78.57002559,14/10/2019,Oct,2019,197.6
9322,Telangana,SR,18.1124,79.0193,14/10/2019,Oct,2019,170.1
9323,Karnataka,SR,12.57038129,76.91999711,14/10/2019,Oct,2019,225.0
9324,Kerala,SR,8.900372741,76.56999263,14/10/2019,Oct,2019,83.4
9325,Tamil Nadu,SR,12.92038576,79.15004187,14/10/2019,Oct,2019,343.8
9326,Pondy,SR,11.93499371,79.83000037,14/10/2019,Oct,2019,9.2
9327,Bihar,ER,25.78541445,87.4799727,14/10/2019,Oct,2019,99.5
9328,Jharkhand,ER,23.80039349,86.41998572,14/10/2019,Oct,2019,26.3
9329,Odisha,ER,19.82042971,85.90001746,14/10/2019,Oct,2019,82.2
9330,West Bengal,ER,22.58039044,88.32994665,14/10/2019,Oct,2019,184.1
9331,Sikkim,ER,27.3333303,88.6166475,14/10/2019,Oct,2019,0.9
9332,Arunachal Pradesh,NER,27.10039878,93.61660071,14/10/2019,Oct,2019,2.2
9333,Assam,NER,26.7499809,94.21666744,14/10/2019,Oct,2019,24.9
9334,Manipur,NER,24.79997072,93.95001705,14/10/2019,Oct,2019,2.2
9335,Meghalaya,NER,25.57049217,91.8800142,14/10/2019,Oct,2019,5.3
9336,Mizoram,NER,23.71039899,92.72001461,14/10/2019,Oct,2019,1.8
9337,Nagaland,NER,25.6669979,94.11657019,14/10/2019,Oct,2019,1.9
9338,Tripura,NER,23.83540428,91.27999914,14/10/2019,Oct,2019,4.4
9339,Punjab,NR,31.51997398,75.98000281,15/10/2019,Oct,2019,137.9
9340,Haryana,NR,28.45000633,77.01999101,15/10/2019,Oct,2019,143.5
9341,Rajasthan,NR,26.44999921,74.63998124,15/10/2019,Oct,2019,192.2
9342,Delhi,NR,28.6699929,77.23000403,15/10/2019,Oct,2019,100.9
9343,UP,NR,27.59998069,78.05000565,15/10/2019,Oct,2019,394.2
9344,Uttarakhand,NR,30.32040895,78.05000565,15/10/2019,Oct,2019,40.8
9345,HP,NR,31.10002545,77.16659704,15/10/2019,Oct,2019,28.2
9346,J&K,NR,33.45,76.24,15/10/2019,Oct,2019,46.1
9347,Chandigarh,NR,30.71999697,76.78000565,15/10/2019,Oct,2019,4.7
9348,Chhattisgarh,WR,22.09042035,82.15998734,15/10/2019,Oct,2019,94.1
9349,Gujarat,WR,22.2587,71.1924,15/10/2019,Oct,2019,374.3
9350,MP,WR,21.30039105,76.13001949,15/10/2019,Oct,2019,216.6
9351,Maharashtra,WR,19.25023195,73.16017493,15/10/2019,Oct,2019,495.1
9352,Goa,WR,15.491997,73.81800065,15/10/2019,Oct,2019,11.5
9353,DNH,WR,20.26657819,73.01661779999998,15/10/2019,Oct,2019,17.9
9354,Andhra Pradesh,SR,14.7504291,78.57002559,15/10/2019,Oct,2019,197.4
9355,Telangana,SR,18.1124,79.0193,15/10/2019,Oct,2019,175.9
9356,Karnataka,SR,12.57038129,76.91999711,15/10/2019,Oct,2019,222.2
9357,Kerala,SR,8.900372741,76.56999263,15/10/2019,Oct,2019,83.6
9358,Tamil Nadu,SR,12.92038576,79.15004187,15/10/2019,Oct,2019,348.3
9359,Pondy,SR,11.93499371,79.83000037,15/10/2019,Oct,2019,9.2
9360,Bihar,ER,25.78541445,87.4799727,15/10/2019,Oct,2019,103.1
9361,Jharkhand,ER,23.80039349,86.41998572,15/10/2019,Oct,2019,28.9
9362,Odisha,ER,19.82042971,85.90001746,15/10/2019,Oct,2019,90.0
9363,West Bengal,ER,22.58039044,88.32994665,15/10/2019,Oct,2019,192.9
9364,Sikkim,ER,27.3333303,88.6166475,15/10/2019,Oct,2019,1.1
9365,Arunachal Pradesh,NER,27.10039878,93.61660071,15/10/2019,Oct,2019,2.3
9366,Assam,NER,26.7499809,94.21666744,15/10/2019,Oct,2019,24.8
9367,Manipur,NER,24.79997072,93.95001705,15/10/2019,Oct,2019,2.3
9368,Meghalaya,NER,25.57049217,91.8800142,15/10/2019,Oct,2019,5.0
9369,Mizoram,NER,23.71039899,92.72001461,15/10/2019,Oct,2019,1.7
9370,Nagaland,NER,25.6669979,94.11657019,15/10/2019,Oct,2019,2.1
9371,Tripura,NER,23.83540428,91.27999914,15/10/2019,Oct,2019,4.4
9372,Punjab,NR,31.51997398,75.98000281,16/10/2019,Oct,2019,136.9
9373,Haryana,NR,28.45000633,77.01999101,16/10/2019,Oct,2019,137.8
9374,Rajasthan,NR,26.44999921,74.63998124,16/10/2019,Oct,2019,194.9
9375,Delhi,NR,28.6699929,77.23000403,16/10/2019,Oct,2019,88.4
9376,UP,NR,27.59998069,78.05000565,16/10/2019,Oct,2019,364.1
9377,Uttarakhand,NR,30.32040895,78.05000565,16/10/2019,Oct,2019,41.7
9378,HP,NR,31.10002545,77.16659704,16/10/2019,Oct,2019,27.2
9379,J&K,NR,33.45,76.24,16/10/2019,Oct,2019,45.9
9380,Chandigarh,NR,30.71999697,76.78000565,16/10/2019,Oct,2019,4.4
9381,Chhattisgarh,WR,22.09042035,82.15998734,16/10/2019,Oct,2019,91.0
9382,Gujarat,WR,22.2587,71.1924,16/10/2019,Oct,2019,371.8
9383,MP,WR,21.30039105,76.13001949,16/10/2019,Oct,2019,213.3
9384,Maharashtra,WR,19.25023195,73.16017493,16/10/2019,Oct,2019,496.7
9385,Goa,WR,15.491997,73.81800065,16/10/2019,Oct,2019,11.5
9386,DNH,WR,20.26657819,73.01661779999998,16/10/2019,Oct,2019,17.8
9387,Andhra Pradesh,SR,14.7504291,78.57002559,16/10/2019,Oct,2019,197.7
9388,Telangana,SR,18.1124,79.0193,16/10/2019,Oct,2019,173.4
9389,Karnataka,SR,12.57038129,76.91999711,16/10/2019,Oct,2019,220.9
9390,Kerala,SR,8.900372741,76.56999263,16/10/2019,Oct,2019,81.5
9391,Tamil Nadu,SR,12.92038576,79.15004187,16/10/2019,Oct,2019,335.7
9392,Pondy,SR,11.93499371,79.83000037,16/10/2019,Oct,2019,9.0
9393,Bihar,ER,25.78541445,87.4799727,16/10/2019,Oct,2019,103.6
9394,Jharkhand,ER,23.80039349,86.41998572,16/10/2019,Oct,2019,28.6
9395,Odisha,ER,19.82042971,85.90001746,16/10/2019,Oct,2019,94.9
9396,West Bengal,ER,22.58039044,88.32994665,16/10/2019,Oct,2019,192.9
9397,Sikkim,ER,27.3333303,88.6166475,16/10/2019,Oct,2019,1.1
9398,Arunachal Pradesh,NER,27.10039878,93.61660071,16/10/2019,Oct,2019,2.2
9399,Assam,NER,26.7499809,94.21666744,16/10/2019,Oct,2019,24.5
9400,Manipur,NER,24.79997072,93.95001705,16/10/2019,Oct,2019,2.5
9401,Meghalaya,NER,25.57049217,91.8800142,16/10/2019,Oct,2019,5.3
9402,Mizoram,NER,23.71039899,92.72001461,16/10/2019,Oct,2019,1.7
9403,Nagaland,NER,25.6669979,94.11657019,16/10/2019,Oct,2019,2.0
9404,Tripura,NER,23.83540428,91.27999914,16/10/2019,Oct,2019,4.2
9405,Punjab,NR,31.51997398,75.98000281,17/10/2019,Oct,2019,134.9
9406,Haryana,NR,28.45000633,77.01999101,17/10/2019,Oct,2019,141.2
9407,Rajasthan,NR,26.44999921,74.63998124,17/10/2019,Oct,2019,211.2
9408,Delhi,NR,28.6699929,77.23000403,17/10/2019,Oct,2019,89.8
9409,UP,NR,27.59998069,78.05000565,17/10/2019,Oct,2019,400.3
9410,Uttarakhand,NR,30.32040895,78.05000565,17/10/2019,Oct,2019,40.8
9411,HP,NR,31.10002545,77.16659704,17/10/2019,Oct,2019,23.7
9412,J&K,NR,33.45,76.24,17/10/2019,Oct,2019,46.8
9413,Chandigarh,NR,30.71999697,76.78000565,17/10/2019,Oct,2019,3.9
9414,Chhattisgarh,WR,22.09042035,82.15998734,17/10/2019,Oct,2019,91.8
9415,Gujarat,WR,22.2587,71.1924,17/10/2019,Oct,2019,360.5
9416,MP,WR,21.30039105,76.13001949,17/10/2019,Oct,2019,211.6
9417,Maharashtra,WR,19.25023195,73.16017493,17/10/2019,Oct,2019,481.3
9418,Goa,WR,15.491997,73.81800065,17/10/2019,Oct,2019,11.5
9419,DNH,WR,20.26657819,73.01661779999998,17/10/2019,Oct,2019,17.4
9420,Andhra Pradesh,SR,14.7504291,78.57002559,17/10/2019,Oct,2019,196.5
9421,Telangana,SR,18.1124,79.0193,17/10/2019,Oct,2019,166.2
9422,Karnataka,SR,12.57038129,76.91999711,17/10/2019,Oct,2019,211.5
9423,Kerala,SR,8.900372741,76.56999263,17/10/2019,Oct,2019,78.2
9424,Tamil Nadu,SR,12.92038576,79.15004187,17/10/2019,Oct,2019,320.9
9425,Pondy,SR,11.93499371,79.83000037,17/10/2019,Oct,2019,8.3
9426,Bihar,ER,25.78541445,87.4799727,17/10/2019,Oct,2019,106.3
9427,Jharkhand,ER,23.80039349,86.41998572,17/10/2019,Oct,2019,27.8
9428,Odisha,ER,19.82042971,85.90001746,17/10/2019,Oct,2019,92.6
9429,West Bengal,ER,22.58039044,88.32994665,17/10/2019,Oct,2019,172.0
9430,Sikkim,ER,27.3333303,88.6166475,17/10/2019,Oct,2019,1.0
9431,Arunachal Pradesh,NER,27.10039878,93.61660071,17/10/2019,Oct,2019,2.1
9432,Assam,NER,26.7499809,94.21666744,17/10/2019,Oct,2019,25.3
9433,Manipur,NER,24.79997072,93.95001705,17/10/2019,Oct,2019,2.4
9434,Meghalaya,NER,25.57049217,91.8800142,17/10/2019,Oct,2019,5.1
9435,Mizoram,NER,23.71039899,92.72001461,17/10/2019,Oct,2019,1.6
9436,Nagaland,NER,25.6669979,94.11657019,17/10/2019,Oct,2019,2.0
9437,Tripura,NER,23.83540428,91.27999914,17/10/2019,Oct,2019,4.0
9438,Punjab,NR,31.51997398,75.98000281,18/10/2019,Oct,2019,96.1
9439,Haryana,NR,28.45000633,77.01999101,18/10/2019,Oct,2019,120.7
9440,Rajasthan,NR,26.44999921,74.63998124,18/10/2019,Oct,2019,226.5
9441,Delhi,NR,28.6699929,77.23000403,18/10/2019,Oct,2019,74.9
9442,UP,NR,27.59998069,78.05000565,18/10/2019,Oct,2019,296.5
9443,Uttarakhand,NR,30.32040895,78.05000565,18/10/2019,Oct,2019,39.3
9444,HP,NR,31.10002545,77.16659704,18/10/2019,Oct,2019,28.4
9445,J&K,NR,33.45,76.24,18/10/2019,Oct,2019,33.6
9446,Chandigarh,NR,30.71999697,76.78000565,18/10/2019,Oct,2019,4.6
9447,Chhattisgarh,WR,22.09042035,82.15998734,18/10/2019,Oct,2019,77.0
9448,Gujarat,WR,22.2587,71.1924,18/10/2019,Oct,2019,324.1
9449,MP,WR,21.30039105,76.13001949,18/10/2019,Oct,2019,245.5
9450,Maharashtra,WR,19.25023195,73.16017493,18/10/2019,Oct,2019,445.4
9451,Goa,WR,15.491997,73.81800065,18/10/2019,Oct,2019,9.4
9452,DNH,WR,20.26657819,73.01661779999998,18/10/2019,Oct,2019,18.9
9453,Andhra Pradesh,SR,14.7504291,78.57002559,18/10/2019,Oct,2019,170.4
9454,Telangana,SR,18.1124,79.0193,18/10/2019,Oct,2019,211.0
9455,Karnataka,SR,12.57038129,76.91999711,18/10/2019,Oct,2019,222.7
9456,Kerala,SR,8.900372741,76.56999263,18/10/2019,Oct,2019,69.3
9457,Tamil Nadu,SR,12.92038576,79.15004187,18/10/2019,Oct,2019,294.7
9458,Pondy,SR,11.93499371,79.83000037,18/10/2019,Oct,2019,7.1
9459,Bihar,ER,25.78541445,87.4799727,18/10/2019,Oct,2019,83.8
9460,Jharkhand,ER,23.80039349,86.41998572,18/10/2019,Oct,2019,24.6
9461,Odisha,ER,19.82042971,85.90001746,18/10/2019,Oct,2019,66.2
9462,West Bengal,ER,22.58039044,88.32994665,18/10/2019,Oct,2019,110.9
9463,Sikkim,ER,27.3333303,88.6166475,18/10/2019,Oct,2019,2.1
9464,Arunachal Pradesh,NER,27.10039878,93.61660071,18/10/2019,Oct,2019,2.2
9465,Assam,NER,26.7499809,94.21666744,18/10/2019,Oct,2019,23.1
9466,Manipur,NER,24.79997072,93.95001705,18/10/2019,Oct,2019,2.7
9467,Meghalaya,NER,25.57049217,91.8800142,18/10/2019,Oct,2019,5.9
9468,Mizoram,NER,23.71039899,92.72001461,18/10/2019,Oct,2019,1.6
9469,Nagaland,NER,25.6669979,94.11657019,18/10/2019,Oct,2019,2.2
9470,Tripura,NER,23.83540428,91.27999914,18/10/2019,Oct,2019,3.5
9471,Punjab,NR,31.51997398,75.98000281,19/10/2019,Oct,2019,105.4
9472,Haryana,NR,28.45000633,77.01999101,19/10/2019,Oct,2019,123.2
9473,Rajasthan,NR,26.44999921,74.63998124,19/10/2019,Oct,2019,226.8
9474,Delhi,NR,28.6699929,77.23000403,19/10/2019,Oct,2019,74.9
9475,UP,NR,27.59998069,78.05000565,19/10/2019,Oct,2019,289.5
9476,Uttarakhand,NR,30.32040895,78.05000565,19/10/2019,Oct,2019,38.9
9477,HP,NR,31.10002545,77.16659704,19/10/2019,Oct,2019,28.7
9478,J&K,NR,33.45,76.24,19/10/2019,Oct,2019,38.1
9479,Chandigarh,NR,30.71999697,76.78000565,19/10/2019,Oct,2019,4.7
9480,Chhattisgarh,WR,22.09042035,82.15998734,19/10/2019,Oct,2019,78.4
9481,Gujarat,WR,22.2587,71.1924,19/10/2019,Oct,2019,257.6
9482,MP,WR,21.30039105,76.13001949,19/10/2019,Oct,2019,247.7
9483,Maharashtra,WR,19.25023195,73.16017493,19/10/2019,Oct,2019,452.7
9484,Goa,WR,15.491997,73.81800065,19/10/2019,Oct,2019,10.5
9485,DNH,WR,20.26657819,73.01661779999998,19/10/2019,Oct,2019,18.1
9486,Andhra Pradesh,SR,14.7504291,78.57002559,19/10/2019,Oct,2019,166.7
9487,Telangana,SR,18.1124,79.0193,19/10/2019,Oct,2019,211.4
9488,Karnataka,SR,12.57038129,76.91999711,19/10/2019,Oct,2019,230.7
9489,Kerala,SR,8.900372741,76.56999263,19/10/2019,Oct,2019,70.4
9490,Tamil Nadu,SR,12.92038576,79.15004187,19/10/2019,Oct,2019,287.0
9491,Pondy,SR,11.93499371,79.83000037,19/10/2019,Oct,2019,7.1
9492,Bihar,ER,25.78541445,87.4799727,19/10/2019,Oct,2019,82.5
9493,Jharkhand,ER,23.80039349,86.41998572,19/10/2019,Oct,2019,24.8
9494,Odisha,ER,19.82042971,85.90001746,19/10/2019,Oct,2019,68.2
9495,West Bengal,ER,22.58039044,88.32994665,19/10/2019,Oct,2019,113.8
9496,Sikkim,ER,27.3333303,88.6166475,19/10/2019,Oct,2019,1.9
9497,Arunachal Pradesh,NER,27.10039878,93.61660071,19/10/2019,Oct,2019,2.3
9498,Assam,NER,26.7499809,94.21666744,19/10/2019,Oct,2019,22.3
9499,Manipur,NER,24.79997072,93.95001705,19/10/2019,Oct,2019,2.6
9500,Meghalaya,NER,25.57049217,91.8800142,19/10/2019,Oct,2019,6.0
9501,Mizoram,NER,23.71039899,92.72001461,19/10/2019,Oct,2019,1.6
9502,Nagaland,NER,25.6669979,94.11657019,19/10/2019,Oct,2019,2.1
9503,Tripura,NER,23.83540428,91.27999914,19/10/2019,Oct,2019,3.7
9504,Punjab,NR,31.51997398,75.98000281,20/10/2019,Oct,2019,111.4
9505,Haryana,NR,28.45000633,77.01999101,20/10/2019,Oct,2019,127.7
9506,Rajasthan,NR,26.44999921,74.63998124,20/10/2019,Oct,2019,233.3
9507,Delhi,NR,28.6699929,77.23000403,20/10/2019,Oct,2019,75.4
9508,UP,NR,27.59998069,78.05000565,20/10/2019,Oct,2019,284.0
9509,Uttarakhand,NR,30.32040895,78.05000565,20/10/2019,Oct,2019,39.1
9510,HP,NR,31.10002545,77.16659704,20/10/2019,Oct,2019,30.7
9511,J&K,NR,33.45,76.24,20/10/2019,Oct,2019,43.8
9512,Chandigarh,NR,30.71999697,76.78000565,20/10/2019,Oct,2019,4.6
9513,Chhattisgarh,WR,22.09042035,82.15998734,20/10/2019,Oct,2019,77.8
9514,Gujarat,WR,22.2587,71.1924,20/10/2019,Oct,2019,273.3
9515,MP,WR,21.30039105,76.13001949,20/10/2019,Oct,2019,236.9
9516,Maharashtra,WR,19.25023195,73.16017493,20/10/2019,Oct,2019,441.2
9517,Goa,WR,15.491997,73.81800065,20/10/2019,Oct,2019,10.1
9518,DNH,WR,20.26657819,73.01661779999998,20/10/2019,Oct,2019,17.9
9519,Andhra Pradesh,SR,14.7504291,78.57002559,20/10/2019,Oct,2019,156.0
9520,Telangana,SR,18.1124,79.0193,20/10/2019,Oct,2019,201.5
9521,Karnataka,SR,12.57038129,76.91999711,20/10/2019,Oct,2019,220.5
9522,Kerala,SR,8.900372741,76.56999263,20/10/2019,Oct,2019,70.2
9523,Tamil Nadu,SR,12.92038576,79.15004187,20/10/2019,Oct,2019,238.5
9524,Pondy,SR,11.93499371,79.83000037,20/10/2019,Oct,2019,5.7
9525,Bihar,ER,25.78541445,87.4799727,20/10/2019,Oct,2019,80.7
9526,Jharkhand,ER,23.80039349,86.41998572,20/10/2019,Oct,2019,24.9
9527,Odisha,ER,19.82042971,85.90001746,20/10/2019,Oct,2019,67.8
9528,West Bengal,ER,22.58039044,88.32994665,20/10/2019,Oct,2019,111.2
